# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
6706.380177649337,1885802
6723.957535465198,1893834
6741.532650576009,1901840
6759.102496627399,1909754
6776.669078801881,1917616
6794.234967039272,1925574
6794.234967039272,1925574
6811.812465994474,1933528
6829.380177649729,1941476
6846.957535465598,1949432
6864.532650576437,1957378
6882.102496627846,1965408
6899.669078802342,1973366
6917.234967039754,1981320
6934.812465994974,1989260
6952.384699120037,1997152
6969.957535466131,2005112
6987.532650576985,2013094
7005.102496628401,2021060
7022.66907880291,2028958
7040.234967040331,2036850
7057.812465995568,2044698
7075.384703013961,2052538
7092.957535466757,2060448
7110.532650577624,2068356
7128.102496629066,2076250
7128.102496629066,2076250
7145.669078803594,2084136
7163.234967041042,2092068
7180.812465996303,2100066
7198.384703014711,2107984
7215.957535467503,2115880
7233.532650578375,2123770
7251.100216395463,2131634
7268.669078804322,2139472
7286.234967041744,2147350
7303.81246599698,2155244
7321.384703015361,2163164
7338.95753546814,2171128
7356.532650578996,2179180
7374.100216396081,2187160
7391.669078804915,2195120
7409.234967042313,2203114
7426.808316278506,2211080
7444.38470301592,2219092
7461.957535468707,2227082
7479.532650579557,2235034
7497.100216396602,2242998
7514.669078805413,2250878
7514.669078805413,2250878
7532.234967042776,2258816
7549.808316278925,2266718
7567.384703016278,2274562
7584.957535469012,2282496
7602.531326019178,2290304
7620.100216396861,2298158
7637.669078805658,2306006
7655.234967043017,2313880
7672.808316279143,2321806
7690.384703016464,2329698
7707.957535469136,2337632
7725.531326019218,2345572
7743.100216396809,2353552
7760.669078805531,2361494
7778.234967042828,2369468
7795.808316278904,2377550
7813.384703016176,2385508
7830.95753546883,2393460
7848.528828644771,2401398
7866.100022949257,2409334
7883.669078805229,2417300
7901.234967042524,2425274
7918.808316278598,2433270
7918.808316278598,2433270
7936.384703015874,2441248
7953.957535468524,2449230
7971.528828644458,2457208
7989.100022948945,2465156
8006.669078804911,2473082
8024.234967042191,2480996
8041.80831627827,2488976
8059.384703015562,2496932
8059.384703015562,2496932
8076.957535468252,2504910
8094.528828644236,2512868
8112.100022948767,2520832
8129.669078804764,2528788
8147.234967042076,2536732
8147.234967042076,2536732
8164.808316278181,2544706
8182.384703015476,2552666
8199.957535468197,2560604
8217.528828644276,2568522
8217.528828644276,2568522
8235.1000229489,2576410
8252.669078804975,2584284
8270.234967042374,2592150
8287.808316278552,2600042
8305.38470301591,2607952
8322.957535468666,2615860
8340.528828644679,2623810
8358.100022949224,2631810
8375.669078805235,2639778
8393.23496704257,2647750
8410.808316278688,2655708
8428.38470301601,2663548
8445.957535468711,2671444
8463.528828644707,2679340
8481.100022949264,2687288
8498.647591127203,2695182
8516.220897471067,2703044
8533.798499966819,2711032
8551.374345095384,2718992
8568.950486166483,2727036
8586.517770941224,2735054
8604.088675877647,2743106
8621.647591127008,2751160
8639.220897470866,2759220
8656.798499966622,2767298
8674.374345095188,2775248
8691.950486166261,2783198
8709.517770940971,2791170
8727.070548168977,2799162
8744.647591126686,2807180
8762.220897470515,2815192
8779.798499966244,2823264
8797.374345094768,2831266
8814.950486165804,2839214
8832.517770940487,2847152
8850.070548168476,2855098
8867.647591126164,2863060
8885.220897469988,2870994
8902.798499965729,2878986
8902.798499965729,2878986
8920.3743450943,2886952
8937.950486165399,2894946
8955.517770940141,2902942
8973.07054816818,2910936
8990.647591125904,2918976
9008.220897469682,2926922
9025.798499965327,2934898
9043.374345093827,2942836
9060.950486164813,2950832
9078.517770939405,2958802
9096.070548167279,2966644
9113.645766842008,2974428
9131.220897468533,2982164
9131.220897468533,2982164
9148.798499964118,2990032
9166.374345092539,2997856
9183.950486163505,3005644
9201.517770938099,3013380
9219.06259258076,3021124
9236.63164983869,3028952
9254.175192892619,3036738
9271.736530587148,3044664
9289.306021468454,3052506
9306.872720650294,3060378
9324.450387686018,3068200
9342.012041089221,3076052
9359.581550555649,3083930
9377.158918480856,3091724
9394.736530586002,3099496
9412.306021467406,3107194
9429.872720649342,3114934
9447.442128859371,3122634
9465.012041088521,3130342
9482.581550555075,3138060
9500.158918480351,3145820
9517.736530585542,3153606
9535.306021467024,3161356
9552.872720649082,3169188
9552.872720649082,3169188
9570.442128859237,3177006
9570.442128859237,3177006
9588.012041088459,3184916
9605.581550555082,3192800
9623.158918480478,3200742
9640.733758749053,3208720
9658.306021467244,3216672
9675.872720649249,3224696
9693.442128859369,3232610
9711.012041088552,3240598
9728.581550555113,3248554
9746.158918480456,3256512
9746.158918480456,3256512
9763.733758749027,3264556
9781.30602146724,3272520
9798.872720649308,3280602
9816.442128859459,3288600
9834.012041088661,3296620
9851.581550555227,3304630
9869.158918480533,3312576
9886.733758749044,3320502
9886.733758749044,3320502
9904.29559696101,3328370
9921.872720649168,3336254
9939.442128859188,3344070
9957.012041088256,3351876
9974.581550554713,3359716
9992.158918479921,3367548
10009.73375874833,3375366
10027.29559696017,3383072
10044.87272064821,3390796
10062.44212885814,3398544
10080.01204108716,3406370
10097.5815505536,3414148
10115.15891847881,3421966
10132.73530643978,3429786
10150.2955969591,3437618
10167.87272064718,3445568
10185.44212885717,3453460
10203.01204108625,3461414
10220.58155055274,3469318
10220.58155055274,3469318
10238.15891847798,3477228
10238.15891847798,3477228
10255.73530643899,3485210
10273.30415525542,3493146
10290.87272064645,3501150
10308.44212885649,3509106
10326.01429087263,3517148
10343.5918197033,3525176
10361.16244860246,3533264
10378.73530643845,3541398
10396.30415525491,3549454
10413.87272064598,3557500
10431.44212885603,3565444
10449.01429087216,3573474
10466.59181970275,3581444
10484.16244860181,3589438
10484.16244860181,3589438
10501.73530643777,3597408
10519.30415525421,3605310
10519.30415525421,3605310
10536.87272064528,3613320
10554.44212885534,3621280
10572.01505152293,3629316
10589.59181970226,3637302
10607.16244860148,3645226
10624.73530643754,3653244
10624.73530643754,3653244
10642.30415525407,3661224
10659.87272064522,3669272
10677.44212885537,3677232
10695.01521081293,3685214
10712.59181970239,3693194
10730.16065494839,3701048
10747.73530643774,3708976
10765.30415525426,3716814
10782.87272064538,3724668
10800.42847963056,3732518
10817.99999999689,3740308
10817.99999999689,3740308
10835.56676088803,3748168
10853.14213744521,3755974
10870.71501327539,3763836
10888.29058203524,3771616
10905.85908952927,3779364
10923.4284796305,3787108
10940.99377027923,3794892
10958.56676088792,3802736
10976.14213744508,3810596
10993.71501327527,3818488
11011.29058203516,3826416
11028.85908952926,3834386
11046.42671550698,3842304
11063.99377027942,3850254
11081.56676088821,3858200
11099.14213744546,3866076
11116.71501327575,3874042
11134.29058203571,3881966
11134.29058203571,3881966
11151.85908952983,3889914
11169.4105279834,3897740
11186.98360131621,3905520
11204.56035320815,3913286
11204.56035320815,3913286
11222.13665275656,3921032
11239.71408327996,3928822
