# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
5009.067342346333,44222
5017.502573861461,44288
5026.067342346337,44374
5034.673164498309,44452
5043.409841070118,44526
5043.409841070118,44526
5052.000000000015,44614
5060.6731644983,44702
5069.409841070104,44806
5078.000000000003,44914
5078.000000000006,44914
5086.673164498289,45034
5095.207790413036,45136
5095.207790413036,45136
5103.673164498286,45212
5112.207790413035,45278
5120.896009879851,45368
5129.673164498304,45454
5138.207790413064,45542
5146.896009879877,45632
5155.673164498324,45738
5164.207790413077,45854
5172.948877143191,45966
5181.609773866243,46068
5190.180099954467,46180
5198.948877143186,46304
5207.609773866234,46426
5216.228704612224,46542
5216.228704612224,46542
5225.000000000019,46666
5233.609773866218,46794
5242.228704612216,46928
5251.00000000002,47066
5251.000000000022,47066
5259.530716782298,47216
5268.228704612232,47354
5277.000000000033,47492
5277.000000000038,47492
5285.519370800352,47620
5294.228704612231,47728
5303.000000000025,47830
5303.000000000031,47830
5311.550617195248,47934
5320.301117548079,48016
5320.301117548079,48016
5329.000000000005,48126
5329.000000000006,48126
5337.550617195224,48242
5337.550617195224,48242
5346.301117548054,48364
5355.073698623067,48446
5355.073698623067,48446
5363.301117548058,48518
5363.301117548058,48518
5372.07369862307,48606
5380.672541730695,48668
5389.301117548052,48728
5398.080061287636,48780
5406.301117548051,48830
5415.080061287633,48876
5423.080061287628,48908
5431.080061287628,48940
5439.08006128763,48970
5439.08006128763,48970
5447.080061287633,49004
5455.080061287636,49036
5463.080061287635,49068
5471.080061287635,49102
5479.080061287635,49134
5487.080061287635,49166
5495.118469919538,49212
5503.676151738956,49256
5503.676151738956,49256
5512.118469919527,49292
5520.118469919527,49326
5528.118469919529,49360
5536.507363866694,49390
5536.507363866694,49390
5545.118469919542,49448
5553.530273910298,49492
5553.530273910298,49492
5561.999999999982,49546
5570.530273910292,49598
5578.999999999981,49648
5587.530273910289,49700
5595.999999999979,49750
5604.530273910284,49802
5612.999999999972,49856
5612.999999999973,49856
5621.530273910285,49908
5621.530273910285,49908
5629.99999999998,49954
5629.999999999982,49954
5638.635347115292,50002
5647.193960168922,50056
5655.635347115294,50120
5664.193960168924,50196
5672.635347115295,50270
5672.635347115295,50270
5681.19396016893,50354
5689.919976482438,50434
5698.635347115296,50522
5707.274565175025,50624
5715.999999999989,50734
5724.635347115302,50854
5733.274565175029,50982
5741.999999999985,51094
5750.635347115295,51216
5759.288075864221,51358
5759.288075864221,51358
5767.999999999987,51506
5776.715517168723,51636
5785.288075864219,51764
5793.999999999978,51896
5802.715517168712,52042
5811.288075864204,52166
5819.999999999963,52260
5819.999999999965,52260
5828.715517168693,52348
5837.288075864186,52428
5837.288075864186,52428
5845.999999999945,52520
5845.99999999995,52520
5854.715517168678,52592
5863.438235233318,52660
5871.999999999932,52734
5871.999999999936,52734
5880.715517168664,52802
5889.288075864158,52878
5898.045605254764,52966
5906.169417317426,53036
5914.169417317427,53096
5914.169417317427,53096
5922.045605254762,53164
5930.045605254762,53212
5938.045605254762,53260
5946.77826653078,53324
5955.045605254764,53396
5963.77826653078,53452
5972.191492130728,53518
5980.964572181001,53584
5989.191492130733,53658
5997.964572181005,53726
6006.191492130736,53782
6014.19149213074,53824
6022.191492130742,53856
6030.191492130743,53890
6038.191492130745,53924
6046.19149213075,53954
6054.191492130753,53986
6054.191492130753,53986
6062.422163161988,54028
6071.191492130749,54082
6079.422163161978,54130
6088.191492130739,54184
6096.422163161968,54234
6105.191492130728,54286
6113.422163161955,54334
6113.422163161955,54334
6122.191492130713,54388
6130.422163161942,54430
6138.999999999892,54464
6147.422163161944,54498
6155.999999999894,54530
6155.999999999897,54530
6164.42216316195,54566
6172.999999999901,54600
6181.422163161952,54634
6189.999999999904,54656
6189.999999999905,54656
6197.999999999904,54672
6197.999999999907,54672
6205.999999999904,54688
6205.99999999991,54688
6213.999999999904,54704
6213.99999999991,54704
6221.999999999905,54718
6221.999999999912,54718
6229.999999999905,54736
6229.999999999912,54736
6237.999999999906,54752
6237.999999999913,54752
6245.999999999906,54768
6245.999999999911,54768
6253.999999999905,54784
6253.999999999909,54784
6261.999999999904,54804
6261.999999999905,54804
6269.999999999903,54820
6277.999999999903,54836
6286.352448769823,54860
6294.999999999905,54892
6303.754882760558,54948
6312.352448769825,55000
6320.999999999906,55052
6329.75488276056,55094
6337.999999999906,55126
6337.999999999909,55126
6346.754882760568,55162
6354.999999999915,55196
6363.754882760569,55230
6371.999999999917,55262
6371.999999999918,55262
6380.754882760569,55298
6388.999999999915,55332
6388.999999999921,55332
6397.754882760568,55368
6405.999999999912,55402
6405.999999999918,55402
6413.999999999906,55434
6413.999999999914,55434
6421.999999999907,55456
6421.999999999914,55456
6429.999999999907,55474
6429.999999999913,55474
6437.999999999906,55488
6437.999999999911,55488
6445.999999999905,55506
6445.999999999906,55506
6454.594232378739,55538
6462.999999999898,55572
6471.594232378735,55608
6479.999999999893,55642
6488.594232378723,55692
6497.07779660805,55750
6505.594232378716,55814
6505.594232378716,55814
6514.077796608042,55886
6522.594232378712,55942
6531.077796608041,55988
6539.077796608036,56020
6547.077796608033,56052
6555.077796608032,56082
6563.077796608035,56118
6571.733290249739,56148
6571.733290249739,56148
6580.07779660804,56204
6588.733290249746,56256
6597.509030916412,56318
6605.99999999988,56380
6605.999999999886,56380
6614.733290249754,56434
6623.509030916422,56486
6631.999999999891,56546
6631.999999999893,56546
6640.733290249765,56618
6649.509030916434,56704
6657.999999999906,56784
6666.733290249778,56854
6675.509030916449,56926
6684.058744615443,56998
6692.733290249782,57086
6701.509030916443,57180
6710.086405899399,57286
6718.738342183658,57388
