# time,message_loops * LIMIT + total_messages
195906,32036404
195906,32036404
196112,32066860
196318,32099428
196524,32131482
196730,32162552
196936,32194840
196936,32194840
197142,32226788
197348,32259368
197554,32291678
197760,32327416
197966,32366258
198172,32406702
198378,32445312
198584,32481768
198790,32515446
198996,32548312
199202,32580614
199408,32612266
199614,32643186
199820,32674190
200026,32706068
200026,32706068
200232,32738596
200438,32771352
200644,32803076
200850,32836184
201056,32868404
201262,32902034
201468,32938468
201674,32978222
201880,33017978
202086,33055492
202292,33090340
202498,33122912
202498,33122912
202704,33156096
202910,33187646
203116,33219272
203322,33250486
203528,33282562
203734,33314230
203940,33345976
204146,33377802
204352,33408418
204558,33440886
204764,33473632
204970,33509648
205176,33548196
205176,33548196
205382,33588880
205588,33627388
205794,33663672
206000,33697256
206206,33730158
206412,33762580
206618,33793664
206824,33823650
206824,33823650
207030,33854484
207236,33886632
207442,33918332
207648,33950540
207854,33981898
208060,34014398
208266,34046418
208472,34080916
208472,34080916
208678,34118244
208884,34158732
209090,34198374
209296,34235790
209502,34270500
209708,34303238
209914,34335478
210120,34366768
210326,34397930
210532,34429164
210738,34461178
210944,34492766
211150,34524348
211356,34556744
211356,34556744
211562,34587800
211768,34620026
211974,34652464
212180,34688824
212386,34728078
212386,34728078
212592,34768434
212798,34806796
213004,34842962
213210,34876750
213416,34910244
213622,34942070
213828,34972746
214034,35003542
214240,35035162
214446,35067400
214652,35099752
214858,35131906
215064,35162700
215270,35195032
215476,35226834
215682,35260716
215888,35298242
216094,35337806
216300,35377022
216506,35414336
216712,35449022
216918,35482030
217124,35514716
217330,35545698
217536,35576340
217742,35607674
217948,35639656
218154,35671440
218154,35671440
218360,35702998
218566,35735020
218772,35766430
218978,35798456
219184,35830918
219390,35867416
219596,35906546
219802,35946904
220008,35985162
220214,36021162
220420,36054748
220626,36087610
220832,36119984
221038,36151082
221244,36181916
221450,36213588
221656,36246042
221862,36277836
222068,36310582
222274,36342192
222480,36374724
222686,36407074
222892,36441108
223098,36478710
223304,36517902
223510,36557192
223716,36594426
223922,36628814
224128,36661078
224334,36693630
224540,36725118
224746,36756548
224952,36787888
225158,36820228
225364,36851634
225570,36883242
225776,36915732
225982,36948504
226188,36981030
226394,37013240
226600,37049244
226806,37088090
227012,37127884
227218,37166074
227424,37201912
227630,37235446
227836,37268720
228042,37300796
228042,37300796
228248,37331848
228454,37363292
228660,37394312
228866,37425976
229072,37457240
229278,37490184
229484,37520746
229690,37551312
229690,37551312
229896,37583270
229896,37583270
230102,37618288
230308,37656386
230514,37696666
230720,37735946
230720,37735946
230926,37773088
231132,37807346
231338,37839890
231544,37872434
231750,37903770
231956,37934728
232162,37965834
232368,37998164
232574,38030022
232780,38062524
232986,38094978
233192,38127652
233398,38160352
233604,38192926
233810,38229174
234016,38268320
234222,38308490
234428,38346576
234634,38382256
234840,38415140
235046,38448002
235252,38480124
235458,38510824
235458,38510824
235664,38542096
235870,38574260
236076,38606288
236282,38637552
236488,38669662
236694,38700744
236900,38733274
237106,38765524
237312,38800240
237518,38838240
237724,38878674
237930,38917652
238136,38954672
238342,38988918
238548,39021568
238754,39053816
238960,39085044
239166,39116042
239372,39146720
239578,39178168
239784,39209822
239990,39242142
240196,39274370
240402,39307194
240608,39339880
240814,39373174
241020,39409522
241226,39448588
241432,39488560
241432,39488560
241638,39526558
241844,39562086
242050,39595450
242256,39627810
242462,39659568
242668,39690348
242874,39720770
243080,39752570
243286,39784964
243492,39817256
243698,39849536
243904,39880584
244110,39913792
244316,39946052
244522,39980602
244728,40018328
244934,40058894
245140,40097922
245346,40134832
245346,40134832
245552,40168936
245758,40201334
245964,40234028
246170,40265714
246376,40297128
246582,40328418
246788,40360644
246994,40392308
247200,40424604
247200,40424604
247406,40456840
247612,40488876
247818,40520718
248024,40554182
248230,40591288
248230,40591288
248436,40631222
248642,40671374
248848,40709264
249054,40744652
249260,40777918
249466,40811034
249672,40842452
249878,40873380
250084,40904404
250290,40935774
250496,40967286
250496,40967286
250702,40998700
250908,41030592
251114,41061898
251320,41094486
251526,41126600
251732,41162176
251938,41200910
252144,41241228
252350,41280110
252556,41316924
252762,41350908
252968,41383608
253174,41416302
253380,41447938
253586,41479234
253792,41510470
253998,41542536
253998,41542536
254204,41573964
254410,41606080
254616,41637080
254822,41668560
255028,41700858
255234,41734410
255440,41771628
255646,41811482
255852,41851536
256058,41889316
256264,41924554
256470,41957616
256470,41957616
256676,41990406
256882,42022350
257088,42053304
257294,42083942
257500,42115906
257706,42148086
257912,42179716
258118,42211928
258324,42243694
258530,42276424
258736,42308784
258942,42343636
259148,42381890
259354,42421912
259560,42460728
259766,42497398
259766,42497398
259972,42531302
260178,42563762
260384,42595758
260590,42626584
260590,42626584
260796,42656904
261002,42688074
261208,42719812
261414,42751616
261620,42783804
261826,42815300
262032,42847116
262238,42879620
262444,42912918
262650,42949952
262856,42990502
263062,43030472
263268,43068106
263268,43068106
263474,43103268
263680,43136298
263886,43169370
264092,43201148
264298,43232728
264504,43264086
264504,43264086
264710,43295766
264710,43295766
264916,43327708
265122,43359398
265328,43391642
265534,43422056
265740,43454016
265946,43486306
266152,43522176
266358,43561192
266564,43601572
266770,43640284
266976,43676814
267182,43710328
267388,43742864
267594,43774690
267800,43805904
268006,43836492
268212,43868090
268418,43900686
268624,43932538
268830,43964782
269036,43996674
269242,44029790
269448,44062376
269654,44096594
269860,44133576
269860,44133576
270066,44173242
270272,44212686
270478,44250150
270684,44285196
270890,44318588
271096,44351730
271302,44383286
271508,44414658
271714,44446186
271920,44477654
272126,44508568
272332,44539912
272538,44572384
272744,44604596
272950,44637282
273156,44669900
273362,44705900
273362,44705900
273568,44744428
273774,44784960
273980,44823552
274186,44859974
274392,44893674
274598,44926954
274598,44926954
274804,44959024
275010,44989916
275216,45020506
275422,45051808
275628,45082978
275834,45114394
276040,45146708
276246,45178658
276452,45211246
276452,45211246
276658,45243334
276864,45277552
277070,45314738
277276,45354740
277482,45394364
277688,45431840
277894,45466630
278100,45499126
278306,45531860
278512,45563556
278718,45594376
278924,45625400
279130,45657842
279336,45690022
279542,45721672
279748,45753690
279954,45785452
280160,45817828
280366,45850482
280572,45885978
280778,45924848
280778,45924848
280984,45964938
281190,46003414
281396,46039684
281602,46073606
281602,46073606
281808,46106326
282014,46138962
282220,46170922
282426,46201798
282632,46233122
282838,46263924
283044,46294706
283250,46326720
283250,46326720
283456,46358462
283662,46391282
283868,46423556
284074,46457414
284280,46494124
284486,46533820
284692,46573406
284898,46610814
285104,46645546
285310,46678314
285516,46710108
285722,46741462
285928,46772654
286134,46803970
286340,46835568
286546,46867350
286752,46898400
286958,46930436
287164,46962364
287370,46995212
287576,47027846
287782,47064088
287988,47102634
288194,47143354
288400,47181710
288606,47217834
288812,47251548
289018,47284792
289018,47284792
289224,47316888
289430,47348628
289636,47379108
289842,47411432
290048,47444014
290254,47476082
290460,47508610
290460,47508610
290666,47540526
290872,47573204
291078,47605570
291284,47640148
291490,47677644
291696,47717880
291902,47757394
292108,47794678
292314,47829326
292520,47862154
292726,47894792
292932,47926168
293138,47957234
293344,47988498
293550,48020838
293756,48051820
293962,48083494
294168,48116088
294374,48147954
294580,48180526
294786,48213102
294992,48249212
295198,48288402
295404,48328820
295610,48367068
295816,48403050
296022,48436508
296228,48469118
296434,48501168
296640,48532514
296846,48563966
297052,48595336
297258,48627112
297464,48659102
297670,48691836
297876,48722276
298082,48754940
298288,48786826
298494,48821408
298700,48859210
298906,48899588
299112,48938950
299318,48976170
299524,49010708
299730,49043570
299730,49043570
299936,49076274
299936,49076274
300142,49107346
300348,49137586
300554,49169062
300760,49201076
300966,49232630
301172,49264454
301378,49296766
301584,49328314
301790,49360456
301996,49392858
302202,49428784
302408,49467760
302614,49507720
302614,49507720
302820,49545900
303026,49581712
303026,49581712
303232,49614460
303438,49646802
303644,49678958
303850,49709828
304056,49740828
304262,49772864
304468,49805036
304674,49836264
304880,49868468
305086,49899998
305292,49932390
305498,49963998
305704,49998974
305910,50037132
306116,50077638
306322,50116888
306528,50153998
306734,50188490
306940,50221994
307146,50254796
307352,50286390
307352,50286390
307558,50317978
307764,50349662
307970,50381484
308176,50412992
308382,50444626
308588,50476150
308794,50507788
309000,50539662
309206,50572170
309412,50608512
309618,50648022
309824,50688324
310030,50726412
310236,50762050
310236,50762050
310442,50795150
310648,50827888
310854,50860044
311060,50891340
311266,50921630
311472,50952532
311678,50984192
311678,50984192
311884,51016094
312090,51048570
312296,51080228
312502,51113242
312502,51113242
312708,51145128
312914,51179668
313120,51217534
313326,51258218
313532,51297342
313738,51334336
313944,51368718
314150,51401460
314356,51434226
314562,51465282
314768,51496478
314974,51527340
315180,51559356
315386,51590900
315592,51622892
315798,51654936
316004,51687498
316210,51720324
316416,51753116
316622,51789336
316828,51829136
317034,51869426
317240,51907386
317446,51942904
317652,51976360
317858,52009014
318064,52040792
318270,52072120
318476,52103094
318682,52134654
318888,52166344
319094,52197758
319300,52230386
319506,52262122
319712,52295324
319918,52327976
320124,52363772
320124,52363772
320330,52401986
320536,52441932
320742,52480848
320948,52517728
320948,52517728
321154,52551872
321154,52551872
321360,52584664
321566,52616782
321772,52647862
321978,52677996
322184,52709198
322390,52741908
322596,52773896
322802,52805992
323008,52837380
323214,52869564
323420,52901606
323626,52935046
323832,52972472
324038,53012126
324244,53051930
324450,53089794
324656,53125130
324862,53158136
325068,53191096
325274,53222754
325480,53253938
325686,53285350
325892,53316744
326098,53348938
326304,53381302
326510,53414098
326716,53445664
326922,53477800
327128,53510200
327334,53545094
327540,53582982
327746,53623512
327952,53662410
328158,53699188
328364,53733444
328570,53766530
328776,53798348
328776,53798348
328982,53829470
329188,53860098
329394,53891310
329600,53923596
329806,53954956
330012,53986984
330218,54018816
330424,54050460
330630,54082682
330836,54115742
331042,54152480
331248,54192058
331454,54231714
331660,54269482
331866,54304678
332072,54338010
332278,54370776
332484,54402090
332690,54433674
332690,54433674
332896,54464714
333102,54496350
333102,54496350
333308,54528404
333308,54528404
333514,54560296
333720,54592644
333720,54592644
333926,54624544
334132,54657494
334338,54689414
334544,54724432
334750,54762654
334956,54803338
335162,54842130
335162,54842130
335368,54878784
335574,54912930
335780,54946192
335986,54979078
336192,55010630
336398,55041948
336604,55073302
336810,55105072
337016,55136802
337222,55168860
337428,55200202
337634,55231978
337840,55264356
338046,55297902
338252,55334252
338458,55373312
338664,55412640
338870,55450266
339076,55485356
339282,55518026
339488,55550584
339694,55582474
339694,55582474
339900,55613934
340106,55645010
340312,55676748
340518,55708582
340724,55740278
340930,55772244
341136,55803486
341342,55834992
341548,55867030
341754,55903160
341960,55941842
342166,55982408
342372,56021112
342578,56057620
342784,56091456
342990,56124224
343196,56156078
343402,56187578
343608,56218014
343814,56249306
344020,56281698
344226,56313554
344432,56345722
344432,56345722
344638,56377558
344844,56409822
345050,56441848
345256,56475462
345462,56512312
345668,56552160
345874,56591760
346080,56629316
346286,56664224
346492,56697092
346698,56730032
346698,56730032
346904,56761854
347110,56792218
347110,56792218
347316,56822280
347522,56852842
347522,56852842
347728,56884446
347728,56884446
347934,56915674
348140,56947884
348346,56980210
348552,57012214
348758,57044044
348964,57079892
349170,57118426
349376,57158776
349376,57158776
349582,57197368
349788,57233744
349994,57267536
350200,57299964
350406,57332486
350612,57363592
350818,57394130
351024,57424570
351024,57424570
351230,57456446
351436,57488036
351642,57520328
351848,57552350
352054,57584818
352260,57617154
352466,57651240
352672,57688202
352878,57728070
352878,57728070
353084,57767702
353290,57805170
353496,57839938
353496,57839938
353702,57873014
353908,57905710
354114,57937380
354320,57968790
354526,58000732
354732,58033290
354938,58065438
355144,58096914
355350,58128608
355556,58160226
355762,58192608
355968,58225126
355968,58225126
356174,58261628
356380,58300316
356586,58340234
356792,58378502
356792,58378502
356998,58414746
357204,58448340
357410,58481582
357616,58513748
357822,58544700
358028,58575118
358234,58605998
358440,58637338
358646,58667744
358646,58667744
358852,58699648
359058,58730988
359264,58762966
359470,58794706
359676,58828348
359882,58866036
360088,58906240
360294,58945834
360500,58983198
360706,59017814
360912,59051102
361118,59083148
361324,59114038
361530,59145498
361736,59176916
361736,59176916
361942,59209002
362148,59241108
362354,59273320
362560,59305444
362560,59305444
362766,59336404
362766,59336404
362972,59368274
363178,59400208
363384,59436948
363384,59436948
363590,59475680
363796,59515952
364002,59553960
364002,59553960
364208,59590062
364414,59623494
364620,59655820
364826,59686774
365032,59717510
365238,59748224
365238,59748224
365444,59779598
365650,59811812
365856,59843166
366062,59875552
366268,59906882
366474,59940006
366680,59972476
366886,60006856
367092,60044392
367298,60084444
367504,60123892
