# time,message_loops * LIMIT + total_messages
181692,36112848
181898,36153224
182104,36193732
182310,36234556
182516,36275770
182722,36316954
182928,36358156
183134,36399352
183340,36440568
183546,36481748
183752,36522968
183958,36563864
184164,36604652
184370,36645434
184576,36686544
184782,36727758
184988,36768644
185194,36809436
185400,36850222
185400,36850222
185606,36891140
185812,36932320
186018,36973538
186224,37014734
186224,37014734
186430,37055934
186636,37097128
186636,37097128
186842,37138326
186842,37138326
187048,37179534
187048,37179534
187254,37220722
187460,37261926
187666,37303126
187872,37344340
188078,37385230
188284,37425632
188490,37466002
188696,37506644
188902,37547782
189108,37588988
189314,37630190
189520,37671382
189726,37712580
189932,37753786
190138,37794996
190344,37836180
190550,37877398
190756,37918592
190962,37959792
191168,38000982
191374,38042188
191580,38083390
191786,38124320
191992,38165106
192198,38205902
192404,38246830
192610,38288014
192816,38329232
193022,38370422
193228,38411626
193434,38452816
193434,38452816
193640,38494024
193846,38535224
193846,38535224
194052,38576246
194258,38616640
194464,38657026
194670,38697426
194876,38738474
195082,38779686
195288,38820882
195494,38862086
195700,38903276
195906,38944482
196112,38985686
196318,39026878
196524,39068076
196730,39109284
196936,39150490
197142,39191674
197348,39232886
197554,39274082
197760,39314958
197966,39355736
198172,39396530
198378,39437322
198584,39478386
198790,39519582
198996,39560790
199202,39601996
199408,39643182
199408,39643182
199614,39684392
199614,39684392
199820,39725584
200026,39766792
200232,39807982
200438,39849188
200644,39890272
200850,39931054
200850,39931054
201056,39971838
201056,39971838
201262,40012634
201262,40012634
201468,40053840
201674,40094996
201880,40135470
202086,40175430
202292,40215404
202498,40255542
202704,40296646
202910,40337846
203116,40379048
203322,40420240
203528,40461446
203528,40461446
203734,40502652
203940,40543844
204146,40585046
204352,40626242
204352,40626242
204558,40667452
204764,40708642
204764,40708642
204970,40749846
205176,40791046
205382,40832248
205382,40832248
205588,40873440
205794,40914646
206000,40955852
206206,40997044
206412,41038246
206618,41079442
206824,41120652
207030,41161842
207236,41203046
207442,41244246
207648,41285448
207854,41326640
208060,41367846
208266,41409052
208472,41450244
208678,41491126
208884,41531910
209090,41572708
209296,41613444
209502,41654234
209708,41694986
209914,41735446
210120,41776222
210326,41817018
210532,41858190
210738,41899384
210944,41940204
211150,41980982
211356,42021788
211562,42062896
211768,42104094
211768,42104094
211974,42145288
211974,42145288
212180,42186498
212180,42186498
212386,42227688
212592,42268892
212798,42310102
213004,42351294
213210,42392494
213416,42433684
213416,42433684
213622,42474642
213622,42474642
213828,42515424
214034,42556040
214240,42596420
214446,42636806
214652,42676950
214858,42717202
215064,42757684
215270,42798320
215476,42838788
215682,42879506
215888,42919994
216094,42960368
216300,43000920
216506,43041820
216712,43083014
216918,43124212
217124,43165414
217330,43206610
217536,43247812
217742,43288628
217948,43329416
218154,43369888
218360,43410400
218566,43450778
218772,43491492
218978,43532434
219184,43573642
219390,43614840
219596,43656042
219802,43697236
219802,43697236
220008,43738442
220214,43779644
220420,43820826
220626,43861612
220832,43902398
221038,43943190
221244,43984364
221450,44025548
221656,44066334
221862,44107124
222068,44147958
222068,44147958
222274,44189168
222480,44230370
222686,44271580
222892,44312776
223098,44353970
223304,44395180
223510,44436362
223716,44477568
223922,44518768
224128,44559968
224334,44601158
224334,44601158
224540,44642356
224746,44683014
224952,44723402
225158,44763772
